timestamp,tls_version,n_total,repetition,handshake_num,latency_ms,cumulative_ms,avg_so_far_ms
2026-05-18T16:01:28.104298+00:00,TLS_1_3,10,3,7,19.578,145.83,20.833
2026-05-18T16:01:28.123098+00:00,TLS_1_3,10,3,8,15.761,161.591,20.199
2026-05-18T16:01:28.144170+00:00,TLS_1_3,10,3,9,18.335,179.926,19.992
2026-05-18T16:01:28.161346+00:00,TLS_1_3,10,3,10,13.245,193.171,19.317
2026-05-18T16:01:28.186136+00:00,TLS_1_3,25,1,1,20.096,20.096,20.096
2026-05-18T16:01:28.203972+00:00,TLS_1_3,25,1,2,14.946,35.042,17.521
2026-05-18T16:01:28.230456+00:00,TLS_1_3,25,1,3,22.363,57.405,19.135
2026-05-18T16:01:28.254153+00:00,TLS_1_3,25,1,4,19.113,76.518,19.129
2026-05-18T16:01:28.279436+00:00,TLS_1_3,25,1,5,22.512,99.03,19.806
2026-05-18T16:01:28.305332+00:00,TLS_1_3,25,1,6,22.234,121.264,20.211
2026-05-18T16:01:28.329062+00:00,TLS_1_3,25,1,7,19.629,140.893,20.128
2026-05-18T16:01:28.349065+00:00,TLS_1_3,25,1,8,15.983,156.876,19.609
2026-05-18T16:01:28.370433+00:00,TLS_1_3,25,1,9,17.002,173.878,19.32
2026-05-18T16:01:28.385664+00:00,TLS_1_3,25,1,10,12.072,185.95,18.595
2026-05-18T16:01:28.401062+00:00,TLS_1_3,25,1,11,13.267,199.217,18.111
2026-05-18T16:01:28.418690+00:00,TLS_1_3,25,1,12,13.919,213.136,17.761
2026-05-18T16:01:28.437175+00:00,TLS_1_3,25,1,13,15.531,228.667,17.59
2026-05-18T16:01:28.466091+00:00,TLS_1_3,25,1,14,22.946,251.613,17.972
2026-05-18T16:01:28.493346+00:00,TLS_1_3,25,1,15,21.539,273.152,18.21
2026-05-18T16:01:28.509407+00:00,TLS_1_3,25,1,16,12.937,286.088,17.881
2026-05-18T16:01:28.528369+00:00,TLS_1_3,25,1,17,16.165,302.254,17.78
2026-05-18T16:01:28.548773+00:00,TLS_1_3,25,1,18,17.808,320.062,17.781
2026-05-18T16:01:28.570623+00:00,TLS_1_3,25,1,19,18.033,338.095,17.794
2026-05-18T16:01:28.589207+00:00,TLS_1_3,25,1,20,14.949,353.043,17.652
2026-05-18T16:01:28.603825+00:00,TLS_1_3,25,1,21,12.09,365.133,17.387
2026-05-18T16:01:28.617875+00:00,TLS_1_3,25,1,22,11.745,376.878,17.131
2026-05-18T16:01:28.636303+00:00,TLS_1_3,25,1,23,14.255,391.133,17.006
2026-05-18T16:01:28.652185+00:00,TLS_1_3,25,1,24,13.577,404.711,16.863
2026-05-18T16:01:28.672386+00:00,TLS_1_3,25,1,25,15.553,420.264,16.811
2026-05-18T16:01:28.694203+00:00,TLS_1_3,25,2,1,17.431,17.431,17.431
2026-05-18T16:01:28.710227+00:00,TLS_1_3,25,2,2,11.799,29.231,14.615
2026-05-18T16:01:28.726442+00:00,TLS_1_3,25,2,3,12.906,42.137,14.046
2026-05-18T16:01:28.746785+00:00,TLS_1_3,25,2,4,17.389,59.526,14.881
2026-05-18T16:01:28.766247+00:00,TLS_1_3,25,2,5,16.691,76.217,15.243
2026-05-18T16:01:28.781444+00:00,TLS_1_3,25,2,6,12.298,88.515,14.752
2026-05-18T16:01:28.798399+00:00,TLS_1_3,25,2,7,13.59,102.104,14.586
2026-05-18T16:01:28.816635+00:00,TLS_1_3,25,2,8,15.118,117.223,14.653
2026-05-18T16:01:28.836265+00:00,TLS_1_3,25,2,9,13.4,130.623,14.514
2026-05-18T16:01:28.854358+00:00,TLS_1_3,25,2,10,14.63,145.254,14.525
2026-05-18T16:01:28.870610+00:00,TLS_1_3,25,2,11,11.754,157.008,14.273
2026-05-18T16:01:28.885882+00:00,TLS_1_3,25,2,12,12.173,169.18,14.098
2026-05-18T16:01:28.902376+00:00,TLS_1_3,25,2,13,11.669,180.849,13.911
2026-05-18T16:01:28.920268+00:00,TLS_1_3,25,2,14,15.7,196.549,14.039
2026-05-18T16:01:28.942271+00:00,TLS_1_3,25,2,15,17.864,214.414,14.294
2026-05-18T16:01:28.959916+00:00,TLS_1_3,25,2,16,13.23,227.643,14.228
2026-05-18T16:01:28.979581+00:00,TLS_1_3,25,2,17,15.92,243.563,14.327
2026-05-18T16:01:28.998651+00:00,TLS_1_3,25,2,18,16.991,260.554,14.475
2026-05-18T16:01:29.026072+00:00,TLS_1_3,25,2,19,20.278,280.831,14.781
2026-05-18T16:01:29.049871+00:00,TLS_1_3,25,2,20,19.849,300.68,15.034
2026-05-18T16:01:29.071641+00:00,TLS_1_3,25,2,21,18.622,319.302,15.205
2026-05-18T16:01:29.096049+00:00,TLS_1_3,25,2,22,18.727,338.03,15.365
2026-05-18T16:01:29.111830+00:00,TLS_1_3,25,2,23,11.917,349.947,15.215
2026-05-18T16:01:29.127484+00:00,TLS_1_3,25,2,24,13.219,363.166,15.132
2026-05-18T16:01:29.150680+00:00,TLS_1_3,25,2,25,17.279,380.445,15.218
2026-05-18T16:01:29.178147+00:00,TLS_1_3,25,3,1,23.009,23.009,23.009
2026-05-18T16:01:29.201630+00:00,TLS_1_3,25,3,2,17.77,40.779,20.389
2026-05-18T16:01:29.225623+00:00,TLS_1_3,25,3,3,19.374,60.153,20.051
2026-05-18T16:01:29.243955+00:00,TLS_1_3,25,3,4,14.279,74.432,18.608
2026-05-18T16:01:29.264311+00:00,TLS_1_3,25,3,5,17.509,91.941,18.388
2026-05-18T16:01:29.283156+00:00,TLS_1_3,25,3,6,14.087,106.028,17.671
2026-05-18T16:01:29.299302+00:00,TLS_1_3,25,3,7,13.518,119.546,17.078
2026-05-18T16:01:29.316024+00:00,TLS_1_3,25,3,8,14.129,133.675,16.709
2026-05-18T16:01:29.335614+00:00,TLS_1_3,25,3,9,16.656,150.331,16.703
2026-05-18T16:01:29.373576+00:00,TLS_1_3,25,3,10,35.246,185.577,18.558
2026-05-18T16:01:29.392180+00:00,TLS_1_3,25,3,11,14.364,199.941,18.176
2026-05-18T16:01:29.409072+00:00,TLS_1_3,25,3,12,13.602,213.543,17.795
2026-05-18T16:01:29.426266+00:00,TLS_1_3,25,3,13,14.258,227.801,17.523
2026-05-18T16:01:29.443749+00:00,TLS_1_3,25,3,14,13.915,241.716,17.265
2026-05-18T16:01:29.459098+00:00,TLS_1_3,25,3,15,12.561,254.277,16.952
2026-05-18T16:01:29.473612+00:00,TLS_1_3,25,3,16,12.14,266.417,16.651
2026-05-18T16:01:29.491109+00:00,TLS_1_3,25,3,17,15.127,281.544,16.561
2026-05-18T16:01:29.507415+00:00,TLS_1_3,25,3,18,12.672,294.216,16.345
2026-05-18T16:01:29.523821+00:00,TLS_1_3,25,3,19,12.826,307.042,16.16
2026-05-18T16:01:29.541993+00:00,TLS_1_3,25,3,20,14.906,321.948,16.097
2026-05-18T16:01:29.559413+00:00,TLS_1_3,25,3,21,14.939,336.887,16.042
2026-05-18T16:01:29.574355+00:00,TLS_1_3,25,3,22,12.359,349.246,15.875
2026-05-18T16:01:29.589600+00:00,TLS_1_3,25,3,23,12.14,361.386,15.712
2026-05-18T16:01:29.605680+00:00,TLS_1_3,25,3,24,13.797,375.182,15.633
2026-05-18T16:01:29.620784+00:00,TLS_1_3,25,3,25,12.521,387.703,15.508
2026-05-18T16:01:29.641699+00:00,TLS_1_3,50,1,1,15.236,15.236,15.236
2026-05-18T16:01:29.659896+00:00,TLS_1_3,50,1,2,13.66,28.896,14.448
2026-05-18T16:01:29.677199+00:00,TLS_1_3,50,1,3,14.697,43.593,14.531
2026-05-18T16:01:29.693811+00:00,TLS_1_3,50,1,4,14.258,57.851,14.463
2026-05-18T16:01:29.709449+00:00,TLS_1_3,50,1,5,13.064,70.915,14.183
2026-05-18T16:01:29.725793+00:00,TLS_1_3,50,1,6,13.126,84.041,14.007
2026-05-18T16:01:29.742082+00:00,TLS_1_3,50,1,7,12.25,96.291,13.756
2026-05-18T16:01:29.758792+00:00,TLS_1_3,50,1,8,11.93,108.221,13.528
2026-05-18T16:01:29.780171+00:00,TLS_1_3,50,1,9,17.138,125.359,13.929
2026-05-18T16:01:29.797124+00:00,TLS_1_3,50,1,10,13.948,139.306,13.931
2026-05-18T16:01:29.814095+00:00,TLS_1_3,50,1,11,14.197,153.503,13.955
2026-05-18T16:01:29.830775+00:00,TLS_1_3,50,1,12,12.799,166.302,13.859
2026-05-18T16:01:29.850387+00:00,TLS_1_3,50,1,13,15.275,181.578,13.968
2026-05-18T16:01:29.867062+00:00,TLS_1_3,50,1,14,14.04,195.618,13.973
2026-05-18T16:01:29.884602+00:00,TLS_1_3,50,1,15,14.416,210.034,14.002
2026-05-18T16:01:29.902571+00:00,TLS_1_3,50,1,16,14.573,224.607,14.038
2026-05-18T16:01:29.919300+00:00,TLS_1_3,50,1,17,14.079,238.686,14.04
2026-05-18T16:01:29.936753+00:00,TLS_1_3,50,1,18,12.597,251.283,13.96
2026-05-18T16:01:29.953468+00:00,TLS_1_3,50,1,19,12.9,264.183,13.904
2026-05-18T16:01:29.969060+00:00,TLS_1_3,50,1,20,11.681,275.864,13.793
2026-05-18T16:01:29.983425+00:00,TLS_1_3,50,1,21,11.902,287.766,13.703
2026-05-18T16:01:29.996968+00:00,TLS_1_3,50,1,22,11.013,298.78,13.581
2026-05-18T16:01:30.012794+00:00,TLS_1_3,50,1,23,13.062,311.842,13.558
2026-05-18T16:01:30.029113+00:00,TLS_1_3,50,1,24,13.932,325.774,13.574
2026-05-18T16:01:30.051417+00:00,TLS_1_3,50,1,25,18.319,344.093,13.764
2026-05-18T16:01:30.070594+00:00,TLS_1_3,50,1,26,15.367,359.46,13.825
2026-05-18T16:01:30.086510+00:00,TLS_1_3,50,1,27,12.872,372.333,13.79
2026-05-18T16:01:30.103029+00:00,TLS_1_3,50,1,28,13.903,386.236,13.794
2026-05-18T16:01:30.125056+00:00,TLS_1_3,50,1,29,17.525,403.761,13.923
2026-05-18T16:01:30.146730+00:00,TLS_1_3,50,1,30,17.577,421.338,14.045
2026-05-18T16:01:30.168621+00:00,TLS_1_3,50,1,31,19.402,440.74,14.217
2026-05-18T16:01:30.188235+00:00,TLS_1_3,50,1,32,16.817,457.557,14.299
2026-05-18T16:01:30.209060+00:00,TLS_1_3,50,1,33,15.968,473.525,14.349
2026-05-18T16:01:30.226387+00:00,TLS_1_3,50,1,34,14.449,487.973,14.352
2026-05-18T16:01:30.242102+00:00,TLS_1_3,50,1,35,12.835,500.809,14.309
2026-05-18T16:01:30.257354+00:00,TLS_1_3,50,1,36,12.612,513.42,14.262
2026-05-18T16:01:30.274271+00:00,TLS_1_3,50,1,37,14.485,527.905,14.268
2026-05-18T16:01:30.293390+00:00,TLS_1_3,50,1,38,13.807,541.712,14.256
2026-05-18T16:01:30.309779+00:00,TLS_1_3,50,1,39,13.079,554.792,14.225
2026-05-18T16:01:30.327060+00:00,TLS_1_3,50,1,40,14.171,568.963,14.224
2026-05-18T16:01:30.345851+00:00,TLS_1_3,50,1,41,15.766,584.729,14.262
2026-05-18T16:01:30.364471+00:00,TLS_1_3,50,1,42,15.498,600.227,14.291
2026-05-18T16:01:30.381977+00:00,TLS_1_3,50,1,43,13.089,613.316,14.263
2026-05-18T16:01:30.398383+00:00,TLS_1_3,50,1,44,13.374,626.69,14.243
2026-05-18T16:01:30.413473+00:00,TLS_1_3,50,1,45,12.532,639.222,14.205
2026-05-18T16:01:30.429275+00:00,TLS_1_3,50,1,46,12.605,651.828,14.17
2026-05-18T16:01:30.445433+00:00,TLS_1_3,50,1,47,12.937,664.765,14.144
2026-05-18T16:01:30.460749+00:00,TLS_1_3,50,1,48,12.499,677.264,14.11
2026-05-18T16:01:30.478749+00:00,TLS_1_3,50,1,49,13.787,691.052,14.103
2026-05-18T16:01:30.494640+00:00,TLS_1_3,50,1,50,13.565,704.617,14.092
2026-05-18T16:01:30.513511+00:00,TLS_1_3,50,2,1,13.835,13.835,13.835
2026-05-18T16:01:30.532961+00:00,TLS_1_3,50,2,2,14.444,28.279,14.139
2026-05-18T16:01:30.554311+00:00,TLS_1_3,50,2,3,18.717,46.996,15.665
2026-05-18T16:01:30.572503+00:00,TLS_1_3,50,2,4,15.078,62.075,15.519
2026-05-18T16:01:30.589473+00:00,TLS_1_3,50,2,5,13.619,75.694,15.139
2026-05-18T16:01:30.604036+00:00,TLS_1_3,50,2,6,10.878,86.572,14.429
2026-05-18T16:01:30.621263+00:00,TLS_1_3,50,2,7,14.679,101.25,14.464
2026-05-18T16:01:30.638066+00:00,TLS_1_3,50,2,8,12.472,113.722,14.215
2026-05-18T16:01:30.655659+00:00,TLS_1_3,50,2,9,14.194,127.916,14.213
2026-05-18T16:01:30.673195+00:00,TLS_1_3,50,2,10,14.186,142.102,14.21
2026-05-18T16:01:30.691975+00:00,TLS_1_3,50,2,11,15.758,157.86,14.351
2026-05-18T16:01:30.708905+00:00,TLS_1_3,50,2,12,12.6,170.46,14.205
2026-05-18T16:01:30.726238+00:00,TLS_1_3,50,2,13,14.847,185.308,14.254
2026-05-18T16:01:30.743593+00:00,TLS_1_3,50,2,14,14.487,199.794,14.271
2026-05-18T16:01:30.764971+00:00,TLS_1_3,50,2,15,16.656,216.451,14.43
2026-05-18T16:01:30.783938+00:00,TLS_1_3,50,2,16,16.232,232.683,14.543
2026-05-18T16:01:30.801346+00:00,TLS_1_3,50,2,17,13.743,246.426,14.496
2026-05-18T16:01:30.817704+00:00,TLS_1_3,50,2,18,12.685,259.111,14.395
2026-05-18T16:01:30.831898+00:00,TLS_1_3,50,2,19,11.607,270.717,14.248
2026-05-18T16:01:30.851137+00:00,TLS_1_3,50,2,20,14.545,285.263,14.263
2026-05-18T16:01:30.866137+00:00,TLS_1_3,50,2,21,12.243,297.506,14.167
2026-05-18T16:01:30.882455+00:00,TLS_1_3,50,2,22,12.356,309.861,14.085
2026-05-18T16:01:30.898111+00:00,TLS_1_3,50,2,23,12.592,322.453,14.02
2026-05-18T16:01:30.915161+00:00,TLS_1_3,50,2,24,14.394,336.847,14.035
2026-05-18T16:01:30.932735+00:00,TLS_1_3,50,2,25,14.182,351.029,14.041
2026-05-18T16:01:30.948007+00:00,TLS_1_3,50,2,26,12.897,363.926,13.997
2026-05-18T16:01:30.963073+00:00,TLS_1_3,50,2,27,12.391,376.317,13.938
2026-05-18T16:01:30.978286+00:00,TLS_1_3,50,2,28,12.487,388.804,13.886
2026-05-18T16:01:30.995324+00:00,TLS_1_3,50,2,29,12.901,401.705,13.852
2026-05-18T16:01:31.011308+00:00,TLS_1_3,50,2,30,12.632,414.336,13.811
2026-05-18T16:01:31.034849+00:00,TLS_1_3,50,2,31,20.907,435.244,14.04
2026-05-18T16:01:31.053108+00:00,TLS_1_3,50,2,32,15.544,450.787,14.087
2026-05-18T16:01:31.069204+00:00,TLS_1_3,50,2,33,13.707,464.494,14.076
2026-05-18T16:01:31.087124+00:00,TLS_1_3,50,2,34,14.655,479.149,14.093
2026-05-18T16:01:31.104395+00:00,TLS_1_3,50,2,35,13.844,492.994,14.086
2026-05-18T16:01:31.121203+00:00,TLS_1_3,50,2,36,13.563,506.557,14.071
2026-05-18T16:01:31.137778+00:00,TLS_1_3,50,2,37,13.959,520.516,14.068
2026-05-18T16:01:31.157837+00:00,TLS_1_3,50,2,38,17.234,537.75,14.151
2026-05-18T16:01:31.177162+00:00,TLS_1_3,50,2,39,16.897,554.648,14.222
2026-05-18T16:01:31.195955+00:00,TLS_1_3,50,2,40,16.158,570.805,14.27
2026-05-18T16:01:31.212104+00:00,TLS_1_3,50,2,41,12.827,583.632,14.235
2026-05-18T16:01:31.227047+00:00,TLS_1_3,50,2,42,12.448,596.08,14.192
2026-05-18T16:01:31.243588+00:00,TLS_1_3,50,2,43,13.335,609.415,14.172
2026-05-18T16:01:31.261781+00:00,TLS_1_3,50,2,44,13.409,622.824,14.155
2026-05-18T16:01:31.278207+00:00,TLS_1_3,50,2,45,11.987,634.811,14.107
2026-05-18T16:01:31.294280+00:00,TLS_1_3,50,2,46,12.056,646.867,14.062
2026-05-18T16:01:31.310649+00:00,TLS_1_3,50,2,47,14.013,660.881,14.061
2026-05-18T16:01:31.327675+00:00,TLS_1_3,50,2,48,14.63,675.51,14.073
2026-05-18T16:01:31.343998+00:00,TLS_1_3,50,2,49,12.436,687.946,14.04
2026-05-18T16:01:31.359608+00:00,TLS_1_3,50,2,50,12.717,700.664,14.013
2026-05-18T16:01:31.379738+00:00,TLS_1_3,50,3,1,15.766,15.766,15.766
2026-05-18T16:01:31.393602+00:00,TLS_1_3,50,3,2,11.353,27.119,13.559
2026-05-18T16:01:31.408897+00:00,TLS_1_3,50,3,3,12.567,39.686,13.229
2026-05-18T16:01:31.424114+00:00,TLS_1_3,50,3,4,11.509,51.196,12.799
2026-05-18T16:01:31.439490+00:00,TLS_1_3,50,3,5,11.863,63.058,12.612
2026-05-18T16:01:31.459632+00:00,TLS_1_3,50,3,6,15.708,78.766,13.128
2026-05-18T16:01:31.477515+00:00,TLS_1_3,50,3,7,15.246,94.012,13.43
2026-05-18T16:01:31.497116+00:00,TLS_1_3,50,3,8,17.318,111.33,13.916
2026-05-18T16:01:31.514945+00:00,TLS_1_3,50,3,9,14.643,125.973,13.997
2026-05-18T16:01:31.534972+00:00,TLS_1_3,50,3,10,15.595,141.568,14.157
2026-05-18T16:01:31.553400+00:00,TLS_1_3,50,3,11,14.123,155.691,14.154
2026-05-18T16:01:31.571046+00:00,TLS_1_3,50,3,12,14.9,170.592,14.216
2026-05-18T16:01:31.589437+00:00,TLS_1_3,50,3,13,15.186,185.777,14.291
2026-05-18T16:01:31.604892+00:00,TLS_1_3,50,3,14,13.02,198.797,14.2
2026-05-18T16:01:31.619871+00:00,TLS_1_3,50,3,15,12.538,211.336,14.089
2026-05-18T16:01:31.635199+00:00,TLS_1_3,50,3,16,11.389,222.725,13.92
2026-05-18T16:01:31.654774+00:00,TLS_1_3,50,3,17,17.143,239.868,14.11
2026-05-18T16:01:31.671627+00:00,TLS_1_3,50,3,18,12.838,252.706,14.039
2026-05-18T16:01:31.687771+00:00,TLS_1_3,50,3,19,12.723,265.429,13.97
2026-05-18T16:01:31.708455+00:00,TLS_1_3,50,3,20,16.627,282.056,14.103
2026-05-18T16:01:31.726409+00:00,TLS_1_3,50,3,21,15.179,297.235,14.154
2026-05-18T16:01:31.740486+00:00,TLS_1_3,50,3,22,11.75,308.985,14.045
2026-05-18T16:01:31.760676+00:00,TLS_1_3,50,3,23,16.414,325.399,14.148
2026-05-18T16:01:31.778566+00:00,TLS_1_3,50,3,24,15.367,340.765,14.199
2026-05-18T16:01:31.795593+00:00,TLS_1_3,50,3,25,14.251,355.017,14.201
2026-05-18T16:01:31.812213+00:00,TLS_1_3,50,3,26,13.249,368.266,14.164
2026-05-18T16:01:31.829380+00:00,TLS_1_3,50,3,27,14.869,383.134,14.19
2026-05-18T16:01:31.845680+00:00,TLS_1_3,50,3,28,13.932,397.066,14.181
2026-05-18T16:01:31.863637+00:00,TLS_1_3,50,3,29,13.753,410.819,14.166
2026-05-18T16:01:31.885746+00:00,TLS_1_3,50,3,30,19.513,430.333,14.344
2026-05-18T16:01:31.902217+00:00,TLS_1_3,50,3,31,14.241,444.574,14.341
2026-05-18T16:01:31.918406+00:00,TLS_1_3,50,3,32,13.394,457.968,14.311
2026-05-18T16:01:31.932789+00:00,TLS_1_3,50,3,33,11.743,469.711,14.234
2026-05-18T16:01:31.947108+00:00,TLS_1_3,50,3,34,11.101,480.812,14.142
2026-05-18T16:01:31.965102+00:00,TLS_1_3,50,3,35,14.528,495.34,14.153
2026-05-18T16:01:31.981142+00:00,TLS_1_3,50,3,36,13.723,509.063,14.141
2026-05-18T16:01:31.996514+00:00,TLS_1_3,50,3,37,12.149,521.211,14.087
2026-05-18T16:01:32.014319+00:00,TLS_1_3,50,3,38,15.345,536.556,14.12
2026-05-18T16:01:32.032834+00:00,TLS_1_3,50,3,39,14.924,551.481,14.141
2026-05-18T16:01:32.049170+00:00,TLS_1_3,50,3,40,13.311,564.791,14.12
2026-05-18T16:01:32.065440+00:00,TLS_1_3,50,3,41,14.021,578.812,14.117
2026-05-18T16:01:32.080930+00:00,TLS_1_3,50,3,42,12.813,591.626,14.086
2026-05-18T16:01:32.098442+00:00,TLS_1_3,50,3,43,14.927,606.553,14.106
2026-05-18T16:01:32.115305+00:00,TLS_1_3,50,3,44,14.465,621.018,14.114
2026-05-18T16:01:32.132408+00:00,TLS_1_3,50,3,45,14.571,635.589,14.124
2026-05-18T16:01:32.147693+00:00,TLS_1_3,50,3,46,11.718,647.307,14.072
2026-05-18T16:01:32.162489+00:00,TLS_1_3,50,3,47,12.315,659.622,14.035
2026-05-18T16:01:32.178650+00:00,TLS_1_3,50,3,48,14.048,673.67,14.035
2026-05-18T16:01:32.194417+00:00,TLS_1_3,50,3,49,13.078,686.749,14.015
2026-05-18T16:01:32.211043+00:00,TLS_1_3,50,3,50,12.469,699.218,13.984
2026-05-18T16:01:32.227743+00:00,TLS_1_3,100,1,1,12.442,12.442,12.442
2026-05-18T16:01:32.241971+00:00,TLS_1_3,100,1,2,11.516,23.957,11.979
2026-05-18T16:01:32.261909+00:00,TLS_1_3,100,1,3,16.898,40.855,13.618
2026-05-18T16:01:32.279302+00:00,TLS_1_3,100,1,4,14.338,55.194,13.798
2026-05-18T16:01:32.299414+00:00,TLS_1_3,100,1,5,16.399,71.592,14.318
2026-05-18T16:01:32.314920+00:00,TLS_1_3,100,1,6,13.364,84.956,14.159
2026-05-18T16:01:32.329625+00:00,TLS_1_3,100,1,7,12.421,97.377,13.911
2026-05-18T16:01:32.346657+00:00,TLS_1_3,100,1,8,12.49,109.867,13.733
2026-05-18T16:01:32.363931+00:00,TLS_1_3,100,1,9,13.728,123.595,13.733
2026-05-18T16:01:32.380839+00:00,TLS_1_3,100,1,10,14.069,137.664,13.766
2026-05-18T16:01:32.395861+00:00,TLS_1_3,100,1,11,13.037,150.701,13.7
2026-05-18T16:01:32.409146+00:00,TLS_1_3,100,1,12,11.042,161.743,13.479
2026-05-18T16:01:32.424404+00:00,TLS_1_3,100,1,13,12.694,174.437,13.418
2026-05-18T16:01:32.438336+00:00,TLS_1_3,100,1,14,11.754,186.19,13.299
2026-05-18T16:01:32.452925+00:00,TLS_1_3,100,1,15,12.175,198.365,13.224
2026-05-18T16:01:32.469116+00:00,TLS_1_3,100,1,16,14.209,212.574,13.286
2026-05-18T16:01:32.484968+00:00,TLS_1_3,100,1,17,11.72,224.295,13.194
2026-05-18T16:01:32.502081+00:00,TLS_1_3,100,1,18,13.361,237.656,13.203
2026-05-18T16:01:32.524828+00:00,TLS_1_3,100,1,19,18.414,256.07,13.477
2026-05-18T16:01:32.545416+00:00,TLS_1_3,100,1,20,16.658,272.728,13.636
2026-05-18T16:01:32.559942+00:00,TLS_1_3,100,1,21,12.033,284.761,13.56
2026-05-18T16:01:32.575560+00:00,TLS_1_3,100,1,22,12.707,297.468,13.521
2026-05-18T16:01:32.590485+00:00,TLS_1_3,100,1,23,12.337,309.805,13.47
2026-05-18T16:01:32.606958+00:00,TLS_1_3,100,1,24,14.212,324.016,13.501
2026-05-18T16:01:32.624383+00:00,TLS_1_3,100,1,25,14.463,338.479,13.539
2026-05-18T16:01:32.642373+00:00,TLS_1_3,100,1,26,14.942,353.421,13.593
2026-05-18T16:01:32.658055+00:00,TLS_1_3,100,1,27,13.511,366.932,13.59
2026-05-18T16:01:32.672948+00:00,TLS_1_3,100,1,28,11.647,378.579,13.521
2026-05-18T16:01:32.692837+00:00,TLS_1_3,100,1,29,17.673,396.252,13.664
2026-05-18T16:01:32.712860+00:00,TLS_1_3,100,1,30,16.255,412.507,13.75
2026-05-18T16:01:32.729974+00:00,TLS_1_3,100,1,31,14.838,427.345,13.785
2026-05-18T16:01:32.746480+00:00,TLS_1_3,100,1,32,12.783,440.127,13.754
2026-05-18T16:01:32.765504+00:00,TLS_1_3,100,1,33,15.409,455.536,13.804
2026-05-18T16:01:32.782967+00:00,TLS_1_3,100,1,34,13.601,469.137,13.798
2026-05-18T16:01:32.799695+00:00,TLS_1_3,100,1,35,13.457,482.594,13.788
2026-05-18T16:01:32.814734+00:00,TLS_1_3,100,1,36,12.54,495.135,13.754
2026-05-18T16:01:32.832642+00:00,TLS_1_3,100,1,37,15.226,510.36,13.794
2026-05-18T16:01:32.851460+00:00,TLS_1_3,100,1,38,14.784,525.144,13.82
2026-05-18T16:01:32.868499+00:00,TLS_1_3,100,1,39,13.264,538.408,13.805
2026-05-18T16:01:32.883144+00:00,TLS_1_3,100,1,40,11.781,550.189,13.755
2026-05-18T16:01:32.898359+00:00,TLS_1_3,100,1,41,11.831,562.02,13.708
2026-05-18T16:01:32.914497+00:00,TLS_1_3,100,1,42,13.803,575.823,13.71
2026-05-18T16:01:32.933217+00:00,TLS_1_3,100,1,43,16.398,592.222,13.773
2026-05-18T16:01:32.950960+00:00,TLS_1_3,100,1,44,14.124,606.345,13.781
2026-05-18T16:01:32.966939+00:00,TLS_1_3,100,1,45,12.819,619.165,13.759
2026-05-18T16:01:32.982931+00:00,TLS_1_3,100,1,46,12.74,631.905,13.737
2026-05-18T16:01:33.000582+00:00,TLS_1_3,100,1,47,14.452,646.357,13.752
2026-05-18T16:01:33.020921+00:00,TLS_1_3,100,1,48,16.249,662.606,13.804
2026-05-18T16:01:33.037441+00:00,TLS_1_3,100,1,49,13.477,676.083,13.798
2026-05-18T16:01:33.052571+00:00,TLS_1_3,100,1,50,12.495,688.577,13.772
2026-05-18T16:01:33.067597+00:00,TLS_1_3,100,1,51,11.587,700.164,13.729
2026-05-18T16:01:33.083149+00:00,TLS_1_3,100,1,52,12.299,712.463,13.701
2026-05-18T16:01:33.096742+00:00,TLS_1_3,100,1,53,11.373,723.835,13.657
2026-05-18T16:01:33.113861+00:00,TLS_1_3,100,1,54,14.138,737.973,13.666
2026-05-18T16:01:33.131344+00:00,TLS_1_3,100,1,55,13.476,751.45,13.663
2026-05-18T16:01:33.152209+00:00,TLS_1_3,100,1,56,17.82,769.269,13.737
2026-05-18T16:01:33.169436+00:00,TLS_1_3,100,1,57,11.979,781.248,13.706
2026-05-18T16:01:33.186325+00:00,TLS_1_3,100,1,58,14.261,795.51,13.716
2026-05-18T16:01:33.200499+00:00,TLS_1_3,100,1,59,11.095,806.605,13.671
2026-05-18T16:01:33.218884+00:00,TLS_1_3,100,1,60,14.774,821.379,13.69
2026-05-18T16:01:33.235772+00:00,TLS_1_3,100,1,61,14.548,835.927,13.704
2026-05-18T16:01:33.252347+00:00,TLS_1_3,100,1,62,11.746,847.673,13.672
2026-05-18T16:01:33.267919+00:00,TLS_1_3,100,1,63,11.584,859.257,13.639
2026-05-18T16:01:33.287226+00:00,TLS_1_3,100,1,64,15.254,874.511,13.664
2026-05-18T16:01:33.306466+00:00,TLS_1_3,100,1,65,16.879,891.39,13.714
2026-05-18T16:01:33.326198+00:00,TLS_1_3,100,1,66,15.773,907.163,13.745
2026-05-18T16:01:33.344006+00:00,TLS_1_3,100,1,67,15.388,922.551,13.769
2026-05-18T16:01:33.367078+00:00,TLS_1_3,100,1,68,18.813,941.365,13.844
2026-05-18T16:01:33.383992+00:00,TLS_1_3,100,1,69,13.025,954.39,13.832
2026-05-18T16:01:33.401931+00:00,TLS_1_3,100,1,70,13.169,967.559,13.822
2026-05-18T16:01:33.418549+00:00,TLS_1_3,100,1,71,12.333,979.892,13.801
2026-05-18T16:01:33.434118+00:00,TLS_1_3,100,1,72,12.656,992.547,13.785
2026-05-18T16:01:33.451294+00:00,TLS_1_3,100,1,73,14.756,1007.304,13.799
2026-05-18T16:01:33.466740+00:00,TLS_1_3,100,1,74,13.15,1020.454,13.79
